seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S116,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S126,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S132,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S101,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S125,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S127,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S131,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S140,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S142,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S149,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S101,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S102,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S110,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S116,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S125,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S128,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S138,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S142,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S149,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S131,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S100,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S115,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S122,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S126,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S129,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S146,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S106,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S123,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S139,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S145,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S111,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S120,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S144,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S148,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S103,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S150,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S112,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S133,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S109,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S114,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S118,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S136,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S147,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S104,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S105,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S108,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S117,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S119,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S124,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S130,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S132,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S143,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S113,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S121,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S127,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S134,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S135,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S137,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S140,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S141,I398467,Samsung 55” Smart Tv,Home Appliances,139091.77,2317.5,3.2234517697499996E8
S108,I430824,,,104389.92,2127.0,2.2203735984E8
S119,I430824,,,104389.92,2127.0,2.2203735984E8
S130,I430824,,,104389.92,2127.0,2.2203735984E8
S139,I430824,,,104389.92,2127.0,2.2203735984E8
S141,I430824,,,104389.92,2127.0,2.2203735984E8
S144,I430824,,,104389.92,2127.0,2.2203735984E8
S111,I430824,,,104389.92,2127.0,2.2203735984E8
S118,I430824,,,104389.92,2127.0,2.2203735984E8
S132,I430824,,,104389.92,2127.0,2.2203735984E8
S135,I430824,,,104389.92,2127.0,2.2203735984E8
S142,I430824,,,104389.92,2127.0,2.2203735984E8
S105,I430824,,,104389.92,2127.0,2.2203735984E8
S129,I430824,,,104389.92,2127.0,2.2203735984E8
S138,I430824,,,104389.92,2127.0,2.2203735984E8
S146,I430824,,,104389.92,2127.0,2.2203735984E8
S150,I430824,,,104389.92,2127.0,2.2203735984E8
S107,I430824,,,104389.92,2127.0,2.2203735984E8
S113,I430824,,,104389.92,2127.0,2.2203735984E8
S121,I430824,,,104389.92,2127.0,2.2203735984E8
S126,I430824,,,104389.92,2127.0,2.2203735984E8
S131,I430824,,,104389.92,2127.0,2.2203735984E8
S136,I430824,,,104389.92,2127.0,2.2203735984E8
S140,I430824,,,104389.92,2127.0,2.2203735984E8
S145,I430824,,,104389.92,2127.0,2.2203735984E8
S147,I430824,,,104389.92,2127.0,2.2203735984E8
S106,I430824,,,104389.92,2127.0,2.2203735984E8
S104,I430824,,,104389.92,2127.0,2.2203735984E8
S116,I430824,,,104389.92,2127.0,2.2203735984E8
S120,I430824,,,104389.92,2127.0,2.2203735984E8
S143,I430824,,,104389.92,2127.0,2.2203735984E8
S101,I430824,,,104389.92,2127.0,2.2203735984E8
S103,I430824,,,104389.92,2127.0,2.2203735984E8
S110,I430824,,,104389.92,2127.0,2.2203735984E8
S117,I430824,,,104389.92,2127.0,2.2203735984E8
S123,I430824,,,104389.92,2127.0,2.2203735984E8
S125,I430824,,,104389.92,2127.0,2.2203735984E8
S134,I430824,,,104389.92,2127.0,2.2203735984E8
S148,I430824,,,104389.92,2127.0,2.2203735984E8
S109,I430824,,,104389.92,2127.0,2.2203735984E8
S114,I430824,,,104389.92,2127.0,2.2203735984E8
S115,I430824,,,104389.92,2127.0,2.2203735984E8
S137,I430824,,,104389.92,2127.0,2.2203735984E8
S100,I430824,,,104389.92,2127.0,2.2203735984E8
S102,I430824,,,104389.92,2127.0,2.2203735984E8
S112,I430824,,,104389.92,2127.0,2.2203735984E8
S122,I430824,,,104389.92,2127.0,2.2203735984E8
S124,I430824,,,104389.92,2127.0,2.2203735984E8
S127,I430824,,,104389.92,2127.0,2.2203735984E8
S128,I430824,,,104389.92,2127.0,2.2203735984E8
S133,I430824,,,104389.92,2127.0,2.2203735984E8
S149,I430824,,,104389.92,2127.0,2.2203735984E8
S107,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S115,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S116,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S128,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S134,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S135,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S144,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S149,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S133,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S136,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S142,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S106,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S110,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S114,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S118,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S124,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S125,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S119,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S126,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S132,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S141,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S145,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S105,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S127,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S130,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S150,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S102,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S112,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S143,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S146,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S111,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S122,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S147,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S138,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S139,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S140,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S100,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S103,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S109,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S113,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S121,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S137,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S101,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S104,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S108,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S117,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S120,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S123,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S129,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S148,I433602,Dell Xps 13 Laptop,Electronics,87535.16,1116.5,9.773300614E7
S128,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S130,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S133,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S137,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S143,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S111,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S112,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S116,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S117,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S119,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S131,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S148,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S100,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S121,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S140,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S141,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S103,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S106,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S108,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S110,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S115,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S124,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S104,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S126,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S134,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S135,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S142,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S113,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S120,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S125,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S136,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S109,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S132,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S102,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S123,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S127,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S138,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S146,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S150,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S105,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S129,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S139,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S101,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S107,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S114,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S118,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S122,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S144,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S145,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S147,I462636,Philips Air Fryer,Home Appliances,38279.3,1495.5,5.7246693150000006E7
S103,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S123,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S131,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S104,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S105,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S106,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S109,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S110,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S112,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S133,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S136,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S139,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S150,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S127,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S138,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S114,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S129,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S144,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S115,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S116,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S128,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S140,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S143,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S146,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S101,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S108,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S124,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S125,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S142,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S130,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S141,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S148,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S107,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S111,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S117,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S119,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S121,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S122,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S145,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S102,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S113,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S120,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S137,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S149,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S100,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S118,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S132,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S134,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S135,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S147,I46881,Skechers Gowalk,Footwear,121742.28,2030.0,2.471368284E8
S121,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S124,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S101,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S104,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S114,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S123,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S139,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S140,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S141,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S103,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S110,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S112,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S120,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S125,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S132,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S142,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S144,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S145,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S150,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S106,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S109,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S118,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S130,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S134,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S148,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S113,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S119,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S127,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S131,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S135,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S107,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S116,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S122,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S129,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S137,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S147,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S100,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S111,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S138,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S146,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S102,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S108,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S117,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S126,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S128,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S133,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S136,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S105,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S143,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S149,I488095,Lg 7kg Washing Machine,Home Appliances,71843.42,1069.0,7.680061598E7
S101,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S114,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S115,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S127,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S104,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S111,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S113,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S133,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S149,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S102,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S122,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S137,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S143,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S150,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S103,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S110,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S120,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S132,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S135,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
S141,I493823,Philips Air Fryer,Home Appliances,11473.73,1912.0,2.1937771759999998E7
